household_id,cluster,mae_global,mae_cluster,improvement
1853,1,1.965353340082678,1.856050989743825,0.10930235033885283
1858,1,1.951430922861117,1.7974226289149475,0.15400829394616955
1861,1,2.9926488269402105,2.9579856800195956,0.034663146920614896
1892,1,1.8576283974030134,1.8543214636963954,0.0033069337066180537
1893,1,4.121995677373676,3.759956283525937,0.36203939384773953
1906,3,14.528306117077708,14.484563999149792,0.04374211792791627
1907,1,3.545806473059704,3.455216474780478,0.09058999827922598
1910,0,10.530535799289478,10.161347323059708,0.3691884762297697
1923,1,2.7136080504868247,2.7771199418531194,-0.06351189136629465
1957,3,19.55206968469329,18.842782888233415,0.7092867964598746
1959,1,2.947887223268957,2.641298507777414,0.306588715491543
1979,1,2.344253518051259,2.303869298960328,0.040384219090930706
1981,1,2.526594378108529,2.5334822495799965,-0.0068878714714672995
1998,3,21.630616492523327,21.860401126800625,-0.22978463427729778
2002,1,3.5309964119956985,3.5369762432741987,-0.005979831278500214
2064,2,2.202006179013741,2.2268294287854262,-0.024823249771685152
2102,1,0.8004054251289968,0.7239062682554311,0.07649915687356568
2111,1,0.8027329844213882,0.8790434324208508,-0.07631044799946263
2115,1,2.1110834380372006,2.12331431003674,-0.012230871999539428
2194,1,0.9900161929625398,0.997461518710949,-0.007445325748409171
2219,0,0.7876681534987745,0.4873045530554188,0.3003636004433557
2220,3,16.39639689381977,16.226868443807888,0.16952845001188166
2233,3,26.239453500680973,26.01292505657407,0.2265284441069042
2246,1,4.746284453736243,4.847170724219248,-0.10088627048300491
2252,3,22.416564673023807,24.632437659559415,-2.215872986535608
2313,3,21.265664999098828,20.444122848801836,0.8215421502969917
2319,1,2.5736577259282276,2.5345075436966957,0.03915018223153188
2341,1,1.480923230360768,1.5469637133906957,-0.06604048302992771
2346,1,1.5102568623164836,1.488860886630333,0.021395975686150592
2374,1,0.8042467691314753,0.8107216375776339,-0.0064748684461586326
2433,1,2.609151142164365,2.650915482089021,-0.04176433992465611
